,#,ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
1478,,MMRNR02282,R_HMR_2288,H+[c] + heptadecanoyl-CoA[c] + NADPH[c] + O2[c] => (10Z)-heptadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c],,ENSMUSG00000025203,,,,,,Fatty acid desaturation,,,,
1479,,MMRNR02283,R_HMR_2289,H+[c] + heptadecanoyl-CoA[c] + NADPH[c] + O2[c] => 9-heptadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c],,ENSMUSG00000025203,,,,,,Fatty acid desaturation,,,,
1480,,MMRNR02284,R_HMR_2190,malonyl-CoA[c] + palmitoyl-CoA[c] => 3-oxooctadecanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1481,,MMRNR02285,R_HMR_2191,3-oxooctadecanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyoctadecanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1482,,MMRNR02286,R_HMR_2193,3-hydroxyoctadecanoyl-CoA[c] => (2E)-octadecenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1483,,MMRNR02287,R_HMR_2194,(2E)-octadecenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + stearoyl-CoA[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1484,,MMRNR02288,R_HMR_2201,malonyl-CoA[c] + stearoyl-CoA[c] => 3-oxoeicosanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1485,,MMRNR02289,R_HMR_2202,3-oxoeicosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyeicosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1486,,MMRNR02290,R_HMR_2203,3-hydroxyeicosanoyl-CoA[c] => (2E)-eicosenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1487,,MMRNR02291,R_HMR_2205,eicosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxodocosanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1488,,MMRNR02292,R_HMR_2208,3-oxodocosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxydocosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1489,,MMRNR02293,R_HMR_2209,3-hydroxydocosanoyl-CoA[c] => (2E)-docosenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1490,,MMRNR02294,R_HMR_2210,(2E)-docosenoyl-CoA[c] + H+[c] + NADPH[c] => docosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1491,,MMRNR02295,R_HMR_2211,docosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxotetracosanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1492,,MMRNR02296,R_HMR_2212,3-oxotetracosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxytetracosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1493,,MMRNR02297,R_HMR_2213,3-hydroxytetracosanoyl-CoA[c] => (2E)-tetracosenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1494,,MMRNR02298,R_HMR_2214,(2E)-tetracosenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + tetracosanoyl-CoA[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1495,,MMRNR02299,R_HMR_2215,malonyl-CoA[c] + tetracosanoyl-CoA[c] => 3-oxohexacosanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1496,,MMRNR02300,R_HMR_2217,3-oxohexacosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyhexacosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1497,,MMRNR02301,R_HMR_2218,3-hydroxyhexacosanoyl-CoA[c] => (2E)-hexacosenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1498,,MMRNR02302,R_HMR_2219,(2E)-hexacosenoyl-CoA[c] + H+[c] + NADPH[c] => hexacosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1499,,MMRNR02303,R_HMR_2259,heptadecanoyl-CoA[c] + malonyl-CoA[c] => 3-oxononadecanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1500,,MMRNR02304,R_HMR_2260,3-oxononadecanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxynonadecanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1501,,MMRNR02305,R_HMR_2261,3-hydroxynonadecanoyl-CoA[c] => (2E)-nonadecenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1502,,MMRNR02306,R_HMR_2262,(2E)-nonadecenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + nonadecanoyl-CoA[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1503,,MMRNR02307,R_HMR_2263,malonyl-CoA[c] + nonadecanoyl-CoA[c] => 3-oxoheneicosanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1504,,MMRNR02308,R_HMR_2264,3-oxoheneicosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyheneicosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1505,,MMRNR02309,R_HMR_2265,3-hydroxyheneicosanoyl-CoA[c] => (2E)-heneicosenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1506,,MMRNR02310,R_HMR_2266,(2E)-heneicosenoyl-CoA[c] + H+[c] + NADPH[c] => heneicosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1507,,MMRNR02311,R_HMR_2267,heneicosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxotricosanoyl-CoA[c] + CO2[c] + CoA[c],,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000021696 or ENSMUSG00000032349 or ENSMUSG00000038754 or ENSMUSG00000041220,,,,,,Fatty acid elongation,,,,
1508,,MMRNR02312,R_HMR_2268,3-oxotricosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxytricosanoyl-CoA[c] + NADP+[c],,ENSMUSG00000027195,,,,,,Fatty acid elongation,,,,
1509,,MMRNR02313,R_HMR_2269,3-hydroxytricosanoyl-CoA[c] => (2E)-tricosenoyl-CoA[c] + H2O[c],,ENSMUSG00000025868 or ENSMUSG00000028497 or ENSMUSG00000033629 or ENSMUSG00000035376 or ENSMUSG00000063275,,,,,,Fatty acid elongation,,,,
1510,,MMRNR02314,R_HMR_2270,(2E)-tricosenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + tricosanoyl-CoA[c],,ENSMUSG00000031708,,,,,,Fatty acid elongation,,,,
1511,,MMRNR02316,"Acetyl Coenzyme A Carboxylase, Beta Isoform",acetyl-CoA[m] + ATP[m] + HCO3-[m] => ADP[m] + H+[m] + malonyl-CoA[m] + Pi[m],6.4.1.2,ENSMUSG00000020532 or ENSMUSG00000042010,,,,,,Fatty acid biosynthesis,,,,
1512,,MMRNR02317,Carnitine Transferase,"CoA[m] + ocosatetraenoylcarnitine[m] <=> (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[m] + L-carnitine[m]",2.3.1.21,ENSMUSG00000026853 or ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1513,,MMRNR02318,Transport into the Mitochondria (Carnitine),ocosatetraenoylcarnitine[c] <=> ocosatetraenoylcarnitine[m],,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1514,,MMRNR02320,Carnitine Transferase,eicosanoyl-CoA[c] + L-carnitine[c] <=> CoA[c] + eicosanoylcarnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1515,,MMRNR02321,Transport into the Mitochondria (Carnitine),eicosanoylcarnitine[c] <=> eicosanoylcarnitine[m],,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1516,,MMRNR02322,Production of Palmitoylcarnitine,L-carnitine[c] + palmitoyl-CoA[c] <=> CoA[c] + L-Palmitoylcarnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1517,,MMRNR02323,C160 Transport into the Mitochondria,L-Palmitoylcarnitine[c] <=> L-Palmitoylcarnitine[m],,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1518,,MMRNR02324,Production of Palmitoleoylcarnitine,L-carnitine[c] + palmitoleoyl-CoA[c] <=> CoA[c] + palmitoleoyl-carnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1519,,MMRNR02325,Carnitine O-Palmitoyltransferase,L-carnitine[c] + Trans-Hexadec-2-Enoyl Coenzyme A[c] <=> CoA[c] + hexadecenoylcarnitine(9)[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1520,,MMRNR02326,C161 Transport into the Mitochondria,CoA[m] + hexadecenoylcarnitine(9)[m] <=> (2E)-hexadecenoyl-CoA[m] + L-carnitine[m],2.3.1.21,ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1521,,MMRNR02327,C161 Transport into the Mitochondria,hexadecenoylcarnitine(9)[c] <=> hexadecenoylcarnitine(9)[m],2.3.1.21,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1522,,MMRNR02328,C161 Transport into the Mitochondria,palmitoleoyl-carnitine[c] <=> palmitoleoyl-carnitine[m],2.3.1.21,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1523,,MMRNR02329,Production of Stearoylcarnitine,L-carnitine[c] + stearoyl-CoA[c] <=> CoA[c] + stearoylcarnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1524,,MMRNR02330,C180 Transport into the Mitochondria,stearoylcarnitine[c] <=> stearoylcarnitine[m],,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1525,,MMRNR02331,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,L-carnitine[c] + oleoyl-CoA[c] <=> CoA[c] + L-oleoylcarnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1526,,MMRNR02332,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,CoA[m] + L-oleoylcarnitine[m] <=> L-carnitine[m] + oleoyl-CoA[m],2.3.1.21,ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1527,,MMRNR02333,C181 Transport into the Mitochondria,L-oleoylcarnitine[c] <=> L-oleoylcarnitine[m],2.3.1.21,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1528,,MMRNR02334,Carnitine C20:4 Transferase,arachidonyl-CoA[c] + L-carnitine[c] <=> arachidonyl-carnitine[c] + CoA[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1529,,MMRNR02335,Arachidonic Acid Transport into the Mitochondria,arachidonyl-carnitine[c] <=> arachidonyl-carnitine[m],,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1530,,MMRNR02336,Carnitine C22:6 Transferase,Cervonyl Coenzyme A[c] + L-carnitine[c] <=> CoA[c] + docosahexaenoylcarnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1531,,MMRNR02337,C226 Transport into the Mitochondria,CoA[m] + docosahexaenoylcarnitine[m] <=> Cervonyl Coenzyme A[m] + L-carnitine[m],,ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1532,,MMRNR02338,Carnitine Transferase,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine[m] + CoA[m] <=> (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[m] + L-carnitine[m]",,ENSMUSG00000026853 or ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1533,,MMRNR02339,Transport into the Mitochondria (Carnitine),"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine[c] <=> (7Z,10Z,13Z,16Z,19Z)-docosapentaenoylcarnitine[m]",,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1534,,MMRNR02341,"Carnitine O-Aceyltransferase, Peroxisomal",L-carnitine[p] + propanoyl-CoA[p] <=> CoA[p] + O-propanoylcarnitine[p],2.3.1.7,ENSMUSG00000026853,,,,,,Carnitine shuttle (peroxisomal),,,,
1535,,MMRNR02342,"Carnitine O-Acetyltransferase, Endolasmic Reticulum",acetyl-CoA[r] + L-carnitine[r] <=> CoA[r] + O-Acetylcarnitine[r],2.3.1.7,ENSMUSG00000026853,,,,,,Carnitine shuttle (endoplasmic reticular),,,,
1536,,MMRNR02343,"Carnitine O-Acetyltransferase, Reverse Direction, Peroxisomal",acetyl-CoA[p] + L-carnitine[p] <=> CoA[p] + O-Acetylcarnitine[p],2.3.1.7,ENSMUSG00000026853,,,,,,Carnitine shuttle (peroxisomal),,,,
1537,,MMRNR02344,Carnitine O-Acetyltransferase,acetyl-CoA[c] + L-carnitine[c] <=> CoA[c] + O-Acetylcarnitine[c],2.3.1.7,ENSMUSG00000024900 or ENSMUSG00000026853 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1538,,MMRNR02345,Carnitine Transferase,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[m] + CoA[m] <=> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[m] + L-carnitine[m]",2.7.1.74,ENSMUSG00000026853 or ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1539,,MMRNR02346,Transport into the Mitochondria (Carnitine),"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[c] <=> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoylcarnitine[m]",3.5.4.12,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1540,,MMRNR02347,Carnitine O-Palmitoyltransferase,dihomo-gamma-linolenoyl-CoA[c] + L-carnitine[c] <=> CoA[c] + eicosatrienoylcarnitine[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1541,,MMRNR02348,Transport into the Mitochondria (Carnitine),eicosatrienoylcarnitine[c] <=> eicosatrienoylcarnitine[m],,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1542,,MMRNR02349,Carnitine Transferase,"(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[m] + CoA[m] <=> (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[m] + L-carnitine[m]",4.2.1.17,ENSMUSG00000026853 or ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1543,,MMRNR02350,"Transport of 8Z,11Z,14Z,17Z-Eicosatetraenoylcarnitine, Mitochondrial","(8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[c] <=> (8Z,11Z,14Z,17Z)-eicosatetraenoylcarnitine[m]",,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1544,,MMRNR02351,Carnitine O-Palmitoyltransferase,(2E)-octadecenoyl-CoA[c] + L-carnitine[c] <=> (9E)-octadecenoylcarnitine[c] + CoA[c],2.3.1.21,ENSMUSG00000024900 or ENSMUSG00000078937,,,,,,Carnitine shuttle (cytoplasmic),,,,
1545,,MMRNR02352,Carnitine Transferase,(9E)-octadecenoylcarnitine[m] + CoA[m] <=> (2E)-octadecenoyl-CoA[m] + L-carnitine[m],2.6.1.1,ENSMUSG00000028607,,,,,,Carnitine shuttle (mitochondrial),,,,
1546,,MMRNR02353,"Transport of (9E)-Octadecenoylcarnitine, Mitochondrial",(9E)-octadecenoylcarnitine[c] <=> (9E)-octadecenoylcarnitine[m],2.3.1.21,ENSMUSG00000032602,,,,,,"Transport, mitochondrial",,,,
1547,,MMRNR02356,Fatty-Acyl-Acp Hydrolase,H2O[c] + hexadecanoyl-[ACP][c] <=> [ACP][c] + H+[c] + palmitate[c],3.1.2.14,ENSMUSG00000025153,,,,,,Fatty acid oxidation,,,,
1548,,MMRNR02357,Fatty-Acid- Coenzyme A Ligase (Tetradecanoate),ATP[c] + CoA[c] + myristic acid[c] => AMP[c] + myristoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1549,,MMRNR02358,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + pentadecylic acid[c] <=> AMP[c] + pentadecanoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1550,,MMRNR02359,C160 Fatty Acid Activation,ATP[c] + CoA[c] + palmitate[c] => AMP[c] + palmitoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1551,,MMRNR02360,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + margaric acid[c] <=> AMP[c] + heptadecanoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1552,,MMRNR02361,C180 Fatty Acid Activation,ATP[c] + CoA[c] + stearate[c] => AMP[c] + PPi[c] + stearoyl-CoA[c],6.2.1.3,ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1553,,MMRNR02364,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + linoleate[c] <=> AMP[c] + linoleoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1554,,MMRNR02365,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + gamma-linolenate[c] <=> AMP[c] + gamma-linolenoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1555,,MMRNR02367,Fatty-Acid- Coenzyme A Ligase,"ATP[c] + CoA[c] + stearidonic acid[c] <=> (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + AMP[c] + PPi[c]",6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1556,,MMRNR02370,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + dihomo-gamma-linolenate[c] <=> AMP[c] + dihomo-gamma-linolenoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1557,,MMRNR02371,Fatty-Acid- Coenzyme A Ligase,arachidonate[c] + ATP[c] + CoA[c] <=> AMP[c] + arachidonyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1558,,MMRNR02372,Fatty-Acid- Coenzyme A Ligase,"ATP[c] + CoA[c] + omega-3-arachidonic acid[c] <=> (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + AMP[c] + PPi[c]",6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1559,,MMRNR02373,Fatty-Acid- Coenzyme A Ligase,"ATP[c] + CoA[c] + EPA[c] <=> (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + AMP[c] + PPi[c]",6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1560,,MMRNR02374,Fatty-Acid- Coenzyme A Ligase,ATP[c] + CoA[c] + phytanic acid[c] <=> AMP[c] + Phytanoyl Coenzyme A[c] + PPi[c],6.2.1.3,,,,,,,Fatty acid oxidation,,,,
1561,,MMRNR02375,Fatty-Acid- Coenzyme A Ligase,"adrenic acid[c] + ATP[c] + CoA[c] <=> (7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c] + AMP[c] + PPi[c]",6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1562,,MMRNR02376,Fatty-Acid- Coenzyme A Ligase,"ATP[c] + CoA[c] + DPA[c] <=> (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + AMP[c] + PPi[c]",6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1563,,MMRNR02381,Fatty-Acid- Coenzyme A Ligase,"(6Z,9Z,12Z,15Z,18Z,21Z)-THA[c] + ATP[c] + CoA[c] => (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c] + AMP[c] + PPi[c]",6.2.1.3,,,,,,,Fatty acid oxidation,,,,
1564,,MMRNR02382,Fatty-Acid- Coenzyme A Ligase (N-C26:0),ATP[c] + cerotic acid[c] + CoA[c] <=> AMP[c] + hexacosanoyl-CoA[c] + PPi[c],6.2.1.3,ENSMUSG00000018796 or ENSMUSG00000024981 or ENSMUSG00000027359 or ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1565,,MMRNR02383,"Fatty-Acid- Coenzyme A Ligase (Butanoate), Mitochondrial",ATP[m] + Butyrate[m] + CoA[m] => AMP[m] + butyryl-CoA[m] + PPi[m],6.2.1.2,ENSMUSG00000033533,,,,,,Fatty acid oxidation,,,,
1566,,MMRNR02384,Fatty-Acid- Coenzyme A Ligase (Octanoate),ATP[c] + CoA[c] + octanoic acid[c] => AMP[c] + octanoyl-CoA[c] + PPi[c],6.2.1.2,ENSMUSG00000031278 or ENSMUSG00000032883,,,,,,Fatty acid oxidation,,,,
1567,,MMRNR02386,Beta Oxidation of Long Chain Fatty Acid,6 CoA[m] + 6 FAD[m] + 6 H2O[m] + myristoyl-CoA[m] + 6 NAD+[m] => 7 acetyl-CoA[m] + 6 FADH2[m] + 6 H+[m] + 6 NADH[m],1.3.99.3,ENSMUSG00000029545 or ENSMUSG00000062908,,,,,,Beta-oxidation (mitochondrial),,,,
1568,,MMRNR02387,Beta Oxidation of Long Chain Fatty Acid (Odd Chain),6 CoA[m] + 6 FAD[m] + 6 H2O[m] + 6 NAD+[m] + pentadecanoyl-CoA[m] => 6 acetyl-CoA[m] + 6 FADH2[m] + 6 H+[m] + 6 NADH[m] + propanoyl-CoA[m],1.3.99.3,ENSMUSG00000029545 or ENSMUSG00000062908,,,,,,Beta-oxidation (mitochondrial),,,,
1569,,MMRNR02388,Beta Oxidation of Long Chain Fatty Acid,7 CoA[m] + 7 FAD[m] + 7 H2O[m] + 7 NAD+[m] + palmitoyl-CoA[m] => 8 acetyl-CoA[m] + 7 FADH2[m] + 7 H+[m] + 7 NADH[m],1.3.99.3,ENSMUSG00000029545 or ENSMUSG00000062908,,,,,,Beta-oxidation (mitochondrial),,,,
1570,,MMRNR02389,Beta Oxidation of Long Chain Fatty Acid,4 CoA[m] + 4 FAD[m] + 4 H2O[m] + 4 NAD+[m] + palmitoyl-CoA[m] => 4 acetyl-CoA[m] + 4 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m],4.2.1.74,ENSMUSG00000029545 or ENSMUSG00000062908,,,,,,Beta-oxidation (mitochondrial),,,,
1571,,MMRNR02391,Beta Oxidation Fatty Acid,(2E)-hexadecenoyl-CoA[m] + 4 CoA[m] + 3 FAD[m] + 4 H2O[m] + 4 NAD+[m] => 4 acetyl-CoA[m] + 3 FADH2[m] + 4 H+[m] + 4 NADH[m] + octanoyl-CoA[m],4.2.1.74,ENSMUSG00000029545 or ENSMUSG00000062908,,,,,,Beta-oxidation (mitochondrial),,,,
