MMRN_index,#,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE,rxnKEGGID,rxnMetaNetXID,rxnREACTOMEID,rxnRheaID,rxnRheaMasterID,rxnBiGGID,rxnRheaFinal,rxnSBOTerms,ECNumber,RetiredID
MMRNR01553,,R_HMR_7494,"chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3[g] + UDP-N-acetylglucosamine[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000032640 or ENSMUSG00000058152 or ENSMUSG00000036356 or ENSMUSG00000042042,,,,,bigg.reaction/GALNACT5g;vmhreaction/GALNACT5g;metanetx.reaction/MNXR100000;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.226,,0.0,nan,MNXR100000,nan,nan,nan,GALNACT5g,,SBO:0000176,2.4.1.226,HMR_7494
MMRNR01554,,R_HMR_7495,"Chondroitin Sulfate A (GalNac4S-Glca), B (Idoa2S-GalNac4S), And E (GalNac4,6Dis-Glca), Precursor 1[g] + UDP-glucuronate[g] => chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000038181 or ENSMUSG00000032640 or ENSMUSG00000058152,,,,,bigg.reaction/GLCAT2g;vmhreaction/GLCAT2g;metanetx.reaction/MNXR100166;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.175;2.4.1.226,,0.0,nan,MNXR100166,nan,nan,nan,GLCAT2g,,SBO:0000176,2.4.1.175; 2.4.1.226,HMR_7495
MMRNR01555,,R_HMR_7496,"chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2[g] + UDP-N-acetylglucosamine[g] => Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 3[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000032640 or ENSMUSG00000058152 or ENSMUSG00000036356 or ENSMUSG00000042042,,,,,bigg.reaction/GALNACT2g;vmhreaction/GALNACT2g;metanetx.reaction/MNXR99997;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.226,,0.0,nan,MNXR99997,nan,nan,nan,GALNACT2g,,SBO:0000176,2.4.1.226,HMR_7496
MMRNR01556,,R_HMR_7497,"Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 3[g] => chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4[g]",,,,,,,bigg.reaction/GLCAE1g;vmhreaction/GLCAE1g;metanetx.reaction/MNXR100164;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,,,0.0,nan,MNXR100164,nan,nan,nan,GLCAE1g,,SBO:0000176,nan,HMR_7497
MMRNR01557,,R_HMR_7498,"Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 3[g] + PAPS[g] => chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[g] + PAP[g]",,ENSMUSG00000034612 or ENSMUSG00000036599 or ENSMUSG00000056643 or ENSMUSG00000074916,,,,,bigg.reaction/S4T2g;vmhreaction/S4T2g;metanetx.reaction/MNXR104174;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.5;2.8.2.35,,0.0,nan,MNXR104174,nan,nan,nan,S4T2g,,SBO:0000176,2.8.2.5; 2.8.2.35,HMR_7498
MMRNR01558,,R_HMR_7509,"chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4[g] + PAPS[g] => chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAP[g]",,ENSMUSG00000034612 or ENSMUSG00000036599 or ENSMUSG00000056643 or ENSMUSG00000074916,,,,,bigg.reaction/S4T6g;vmhreaction/S4T6g;metanetx.reaction/MNXR104178;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.5;2.8.2.35,,0.0,nan,MNXR104178,nan,nan,nan,S4T6g,,SBO:0000176,2.8.2.5; 2.8.2.35,HMR_7509
MMRNR01559,,R_HMR_7510,"chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAPS[g] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[g] + PAP[g]",,ENSMUSG00000039497 or ENSMUSG00000047712,,,,,bigg.reaction/S2T3g;vmhreaction/S2T3g;metanetx.reaction/MNXR104157;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,5.1.3.19;2.8.2,,0.0,nan,MNXR104157,nan,nan,nan,S2T3g,,SBO:0000176,5.1.3.19; 2.8.2,HMR_7510
MMRNR01560,,R_HMR_7519,"chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))[g] + 2 PAPS[g] => Chondroitin Sulfate C (GalNac6S-Glca) And D (GlcNac6S-Glca2S), Precursor 1[g] + 2 PAP[g]",,ENSMUSG00000030930 or ENSMUSG00000057337 or ENSMUSG00000037347,,,,,bigg.reaction/S6T19g;vmhreaction/S6T19g;metanetx.reaction/MNXR104193;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.17;2.8.2.33,,0.0,nan,MNXR104193,nan,nan,nan,S6T19g,,SBO:0000176,2.8.2.17; 2.8.2.33,HMR_7519
MMRNR01561,,R_HMR_7520,"Chondroitin Sulfate C (GalNac6S-Glca) And D (GlcNac6S-Glca2S), Precursor 1[g] + UDP-glucuronate[g] => chondroitin sulfate C (GalNAc6S-GlcA), precursor 2[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000038181 or ENSMUSG00000032640 or ENSMUSG00000058152,,,,,bigg.reaction/GLCAT3g;vmhreaction/GLCAT3g;metanetx.reaction/MNXR100167;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.175;2.4.1.226,,0.0,nan,MNXR100167,nan,nan,nan,GLCAT3g,,SBO:0000176,2.4.1.175; 2.4.1.226,HMR_7520
MMRNR01562,,R_HMR_7521,"chondroitin sulfate C (GalNAc6S-GlcA), precursor 2[g] + UDP-N-acetylglucosamine[g] => chondroitin sulfate C (GalNAc6S-GlcA), precursor 3[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000032640 or ENSMUSG00000058152 or ENSMUSG00000036356 or ENSMUSG00000042042,,,,,bigg.reaction/GALNACT3g;vmhreaction/GALNACT3g;metanetx.reaction/MNXR99998;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.226,,0.0,nan,MNXR99998,nan,nan,nan,GALNACT3g,,SBO:0000176,2.4.1.226,HMR_7521
MMRNR01563,,R_HMR_7522,"chondroitin sulfate C (GalNAc6S-GlcA), precursor 3[g] + PAPS[g] => chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[g] + PAP[g]",,ENSMUSG00000030930 or ENSMUSG00000057337 or ENSMUSG00000037347,,,,,bigg.reaction/S6T20g;vmhreaction/S6T20g;metanetx.reaction/MNXR104195;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.17;2.8.2.33,,0.0,nan,MNXR104195,nan,nan,nan,S6T20g,,SBO:0000176,2.8.2.17; 2.8.2.33,HMR_7522
MMRNR01564,,R_HMR_7534,"Chondroitin Sulfate C (GalNac6S-Glca) And D (GlcNac6S-Glca2S), Precursor 1[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2[g] + PAP[g]",,ENSMUSG00000047712,,,,,bigg.reaction/S2T1g;vmhreaction/S2T1g;metanetx.reaction/MNXR104155;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2,,0.0,nan,MNXR104155,nan,nan,nan,S2T1g,,SBO:0000176,2.8.2,HMR_7534
MMRNR01565,,R_HMR_7535,"chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2[g] + UDP-glucuronate[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000038181 or ENSMUSG00000032640 or ENSMUSG00000058152,,,,,bigg.reaction/GLCAT4g;vmhreaction/GLCAT4g;metanetx.reaction/MNXR100168;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.175;2.4.1.226,,0.0,nan,MNXR100168,nan,nan,nan,GLCAT4g,,SBO:0000176,2.4.1.175; 2.4.1.226,HMR_7535
MMRNR01566,,R_HMR_7536,"chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3[g] + UDP-N-acetylglucosamine[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4[g] + UDP[g]",,ENSMUSG00000032997 or ENSMUSG00000032640 or ENSMUSG00000058152 or ENSMUSG00000036356 or ENSMUSG00000042042,,,,,bigg.reaction/GALNACT4g;vmhreaction/GALNACT4g;metanetx.reaction/MNXR99999;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.4.1.226,,0.0,nan,MNXR99999,nan,nan,nan,GALNACT4g,,SBO:0000176,2.4.1.226,HMR_7536
MMRNR01567,,R_HMR_7537,"chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5[g] + PAP[g]",,ENSMUSG00000030930 or ENSMUSG00000057337 or ENSMUSG00000037347,,,,,bigg.reaction/S6T21g;vmhreaction/S6T21g;metanetx.reaction/MNXR104196;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.17;2.8.2.33,,0.0,nan,MNXR104196,nan,nan,nan,S6T21g,,SBO:0000176,2.8.2.17; 2.8.2.33,HMR_7537
MMRNR01568,,R_HMR_7538,"chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[g] + PAP[g]",,ENSMUSG00000047712,,,,,bigg.reaction/S2T2g;vmhreaction/S2T2g;metanetx.reaction/MNXR104156;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2,,0.0,nan,MNXR104156,nan,nan,nan,S2T2g,,SBO:0000176,2.8.2,HMR_7538
MMRNR01569,,R_HMR_7551,"chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAP[g]",,ENSMUSG00000034612 or ENSMUSG00000036599 or ENSMUSG00000056643 or ENSMUSG00000074916,,,,,bigg.reaction/S4T3g;vmhreaction/S4T3g;metanetx.reaction/MNXR104175;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.5;2.8.2.35,,0.0,nan,MNXR104175,nan,nan,nan,S4T3g,,SBO:0000176,2.8.2.5; 2.8.2.35,HMR_7551
MMRNR01570,,R_HMR_7552,"chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAP[g]",,ENSMUSG00000030930 or ENSMUSG00000057337 or ENSMUSG00000037347,,,,,bigg.reaction/S6T24g;vmhreaction/S6T24g;metanetx.reaction/MNXR104199;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.17;2.8.2.33,,0.0,nan,MNXR104199,nan,nan,nan,S6T24g,,SBO:0000176,2.8.2.17; 2.8.2.33,HMR_7552
MMRNR01571,,R_HMR_7553,"chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + PAP[g]",,ENSMUSG00000037347,,,,,bigg.reaction/S6T23g;vmhreaction/S6T23g;metanetx.reaction/MNXR104198;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,2.8.2.17,,0.0,nan,MNXR104198,nan,nan,nan,S6T23g,,SBO:0000176,2.8.2.17,HMR_7553
MMRNR01572,,R_HMR_7554,"chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + PAP[g]",,,,,,,bigg.reaction/S4T5g;vmhreaction/S4T5g;metanetx.reaction/MNXR104177;sbo/SBO:0000176,Chondroitin / heparan sulfate biosynthesis,,,,0.0,nan,MNXR104177,nan,nan,nan,S4T5g,,SBO:0000176,nan,HMR_7554
MMRNR01573,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate A (GalNAc4S-GlcA), free chain[l] + 2 H2O[l] => chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2[l] + H+[l] + N-acetylgalactosamine[l] + sulfate[l]",3.2.1.52,,,,,,bigg.reaction/NACHEXA1ly;vmhreaction/NACHEXA1ly;metanetx.reaction/MNXR101846;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101846,nan,nan,nan,NACHEXA1ly,,SBO:0000176,3.2.1.52,NACHEXA1ly
MMRNR01574,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain[l] + 2 H2O[l] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2[l] + H+[l] + N-acetylgalactosamine[l] + sulfate[l]",,,,,,,bigg.reaction/NACHEXA2ly;vmhreaction/NACHEXA2ly;metanetx.reaction/MNXR101850;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101850,nan,nan,nan,NACHEXA2ly,,SBO:0000176,,NACHEXA2ly
MMRNR01575,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate C (GalNAc6S-GlcA), free chain[l] + 2 H2O[l] => chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2[l] + H+[l] + N-acetylgalactosamine[l] + sulfate[l]",,,,,,,bigg.reaction/NACHEXA3ly;vmhreaction/NACHEXA3ly;metanetx.reaction/MNXR101851;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101851,nan,nan,nan,NACHEXA3ly,,SBO:0000176,,NACHEXA3ly
MMRNR01576,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3[l] + 2 H2O[l] => chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5[l] + H+[l] + N-acetylgalactosamine[l] + sulfate[l]",,,,,,,bigg.reaction/NACHEXA4ly;vmhreaction/NACHEXA4ly;metanetx.reaction/MNXR101852;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101852,nan,nan,nan,NACHEXA4ly,,SBO:0000176,,NACHEXA4ly
MMRNR01577,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain[l] + 2 H2O[l] => chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2[l] + H+[l] + N-acetylgalactosamine[l] + sulfate[l]",,,,,,,bigg.reaction/NACHEXA5ly;vmhreaction/NACHEXA5ly;metanetx.reaction/MNXR101853;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101853,nan,nan,nan,NACHEXA5ly,,SBO:0000176,,NACHEXA5ly
MMRNR01578,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4[l] + 2 H2O[l] => chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6[l] + H+[l] + N-acetylgalactosamine[l] + sulfate[l]",,,,,,,bigg.reaction/NACHEXA6ly;vmhreaction/NACHEXA6ly;metanetx.reaction/MNXR101854;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101854,nan,nan,nan,NACHEXA6ly,,SBO:0000176,,NACHEXA6ly
MMRNR01579,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain[l] + 3 H2O[l] => chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3[l] + 2 H+[l] + N-acetylgalactosamine[l] + 2 sulfate[l]",,,,,,,bigg.reaction/NACHEXA7ly;vmhreaction/NACHEXA7ly;metanetx.reaction/MNXR101855;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101855,nan,nan,nan,NACHEXA7ly,,SBO:0000176,,NACHEXA7ly
MMRNR01580,,"Beta-N-Acetylhexosaminidase A, Lysosomal","chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4[l] + 3 H2O[l] => chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7[l] + 2 H+[l] + N-acetylgalactosamine[l] + 2 sulfate[l]",,,,,,,bigg.reaction/NACHEXA8ly;vmhreaction/NACHEXA8ly;metanetx.reaction/MNXR101856;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR101856,nan,nan,nan,NACHEXA8ly,,SBO:0000176,,NACHEXA8ly
MMRNR01581,,"Iduronate-2-Sulfatase, Lysosomal","chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2[l] + H2O[l] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 3[l] + H+[l] + sulfate[l]",3.1.6.13,ENSMUSG00000035847 or ENSMUSG00000035847,,,,,bigg.reaction/S2TASE3ly;vmhreaction/S2TASE3ly;metanetx.reaction/MNXR104161;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104161,nan,nan,nan,S2TASE3ly,,SBO:0000176,3.1.6.13,S2TASE3ly
MMRNR01582,,"N-Acetylgalactosamine-4-Sulfatase, Lysosomal","chondroitin sulfate A (GalNAc4S-GlcA), free chain[l] + H2O[l] <=> chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1[l] + H+[l] + sulfate[l]",3.1.6.12,ENSMUSG00000036412 or ENSMUSG00000042082 or ENSMUSG00000042082,,,,,bigg.reaction/S4TASE1ly;vmhreaction/S4TASE1ly;metanetx.reaction/MNXR104179;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104179,nan,nan,nan,S4TASE1ly,,SBO:0000176,3.1.6.12,S4TASE1ly
MMRNR01583,,"N-Acetylgalactosamine-4-Sulfatase, Lysosomal","chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3[l] + H2O[l] <=> chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4[l] + H+[l] + sulfate[l]",3.1.6.12,ENSMUSG00000036412 or ENSMUSG00000042082 or ENSMUSG00000042082,,,,,bigg.reaction/S4TASE2ly;vmhreaction/S4TASE2ly;metanetx.reaction/MNXR104180;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104180,nan,nan,nan,S4TASE2ly,,SBO:0000176,3.1.6.12,S4TASE2ly
MMRNR01584,,"N-Acetylgalactosamine-4-Sulfatase, Lysosomal","chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain[l] + H2O[l] <=> chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1[l] + H+[l] + sulfate[l]",3.1.6.12,ENSMUSG00000042082 or ENSMUSG00000036412 or ENSMUSG00000042082,,,,,bigg.reaction/S4TASE3ly;vmhreaction/S4TASE3ly;metanetx.reaction/MNXR104181;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104181,nan,nan,nan,S4TASE3ly,,SBO:0000176,3.1.6.12,S4TASE3ly
MMRNR01585,,"N-Acetylgalactosamine-4-Sulfatase, Lysosomal","chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain[l] + H2O[l] <=> chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1[l] + H+[l] + sulfate[l]",3.1.6.12,ENSMUSG00000042082 or ENSMUSG00000036412 or ENSMUSG00000042082,,,,,bigg.reaction/S4TASE4ly;vmhreaction/S4TASE4ly;metanetx.reaction/MNXR104182;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104182,nan,nan,nan,S4TASE4ly,,SBO:0000176,3.1.6.12,S4TASE4ly
MMRNR01586,,"N-Acetylgalactosamine-4-Sulfatase, Lysosomal","chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4[l] + H2O[l] <=> chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5[l] + H+[l] + sulfate[l]",3.1.6.12,ENSMUSG00000042082 or ENSMUSG00000036412 or ENSMUSG00000042082,,,,,bigg.reaction/S4TASE5ly;vmhreaction/S4TASE5ly;metanetx.reaction/MNXR104183;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104183,nan,nan,nan,S4TASE5ly,,SBO:0000176,3.1.6.12,S4TASE5ly
MMRNR01587,,"N-Acetylgalactosamine-6-Sulfatase, Lysosomal","chondroitin sulfate C (GalNAc6S-GlcA), free chain[l] + H2O[l] <=> chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1[l] + H+[l] + sulfate[l]",3.1.6.4,,,,,,bigg.reaction/S6TASE4ly;vmhreaction/S6TASE4ly;metanetx.reaction/MNXR104229;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104229,nan,nan,nan,S6TASE4ly,,SBO:0000176,3.1.6.4,S6TASE4ly
MMRNR01588,,"N-Acetylgalactosamine-6-Sulfatase, Lysosomal","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3[l] + H2O[l] <=> chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4[l] + H+[l] + sulfate[l]",3.1.6.4,,,,,,bigg.reaction/S6TASE5ly;vmhreaction/S6TASE5ly;metanetx.reaction/MNXR104230;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104230,nan,nan,nan,S6TASE5ly,,SBO:0000176,3.1.6.4,S6TASE5ly
MMRNR01589,,"N-Acetylgalactosamine-6-Sulfatase, Lysosomal","chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain[l] + H2O[l] <=> chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1[l] + H+[l] + sulfate[l]",3.1.6.4,,,,,,bigg.reaction/S6TASE6ly;vmhreaction/S6TASE6ly;metanetx.reaction/MNXR104231;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104231,nan,nan,nan,S6TASE6ly,,SBO:0000176,3.1.6.4,S6TASE6ly
MMRNR01590,,"N-Acetylgalactosamine-6-Sulfatase, Lysosomal","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4[l] + H2O[l] <=> chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5[l] + H+[l] + sulfate[l]",3.1.6.4,,,,,,bigg.reaction/S6TASE7ly;vmhreaction/S6TASE7ly;metanetx.reaction/MNXR104232;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104232,nan,nan,nan,S6TASE7ly,,SBO:0000176,3.1.6.4,S6TASE7ly
MMRNR01591,,"N-Acetylgalactosamine-6-Sulfatase, Lysosomal","chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1[l] + H2O[l] <=> chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2[l] + H+[l] + sulfate[l]",3.1.6.4,,,,,,bigg.reaction/S6TASE8ly;vmhreaction/S6TASE8ly;metanetx.reaction/MNXR104233;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104233,nan,nan,nan,S6TASE8ly,,SBO:0000176,3.1.6.4,S6TASE8ly
MMRNR01592,,"N-Acetylgalactosamine-6-Sulfatase, Lysosomal","chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5[l] + H2O[l] <=> chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6[l] + H+[l] + sulfate[l]",3.1.6.4,,,,,,bigg.reaction/S6TASE9ly;vmhreaction/S6TASE9ly;metanetx.reaction/MNXR104234;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,2.0,nan,MNXR104234,nan,nan,nan,S6TASE9ly,,SBO:0000176,3.1.6.4,S6TASE9ly
MMRNR01593,,R_HMR_7501,"chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[l] + H2O[l] => chondroitin sulfate A (GalNAc4S-GlcA), free chain[l]",,,,,,,bigg.reaction/CSAPASEly;vmhreaction/CSAPASEly;metanetx.reaction/MNXR96921;sbo/SBO:0000176,Chondroitin sulfate degradation,,,,0.0,nan,MNXR96921,nan,nan,nan,CSAPASEly,,SBO:0000176,nan,HMR_7501
MMRNR01594,,R_HMR_7502,"chondroitin sulfate A (GalNAc4S-GlcA), free chain[l] + H2O[l] => chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1[l] + sulfate[l]",,ENSMUSG00000042082,,,,,bigg.reaction/S4TASE1ly;vmhreaction/S4TASE1ly;metanetx.reaction/MNXR104179;sbo/SBO:0000176,Chondroitin sulfate degradation,,3.1.6.12,,0.0,nan,MNXR104179,nan,nan,nan,S4TASE1ly,,SBO:0000176,3.1.6.12,HMR_7502
MMRNR01595,,R_HMR_7503,"chondroitin sulfate A (GalNAc4S-GlcA), free chain[l] + 2 H2O[l] => chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2[l] + N-acetylgalactosamine[l] + sulfate[l]",,ENSMUSG00000025232 or ENSMUSG00000021665 or ENSMUSG00000039307 or ENSMUSG00000010051 or ENSMUSG00000010047 or ENSMUSG00000036091 or ENSMUSG00000029680 or ENSMUSG00000029682,,,,,bigg.reaction/NACHEXA1ly;vmhreaction/NACHEXA1ly;metanetx.reaction/MNXR101846;sbo/SBO:0000176,Chondroitin sulfate degradation,,3.2.1.35;3.2.1.52,,0.0,nan,MNXR101846,nan,nan,nan,NACHEXA1ly,,SBO:0000176,3.2.1.35; 3.2.1.52,HMR_7503
MMRNR01596,,R_HMR_7504,"chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1[l] + H2O[l] => chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2[l] + N-acetylgalactosamine[l]",,ENSMUSG00000025232 or ENSMUSG00000021665 or ENSMUSG00000039307,,,,,bigg.reaction/NACHEX1ly;vmhreaction/NACHEX1ly;metanetx.reaction/MNXR101819;sbo/SBO:0000176,Chondroitin sulfate degradation,,3.2.1.52,,0.0,nan,MNXR101819,nan,nan,nan,NACHEX1ly,,SBO:0000176,3.2.1.52,HMR_7504
MMRNR01597,,R_HMR_7505,"chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2[l] + H2O[l] => chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3[l] + glucuronate[l]",,ENSMUSG00000025534 or ENSMUSG00000058488,,,,,bigg.reaction/GLCAASE4ly;vmhreaction/GLCAASE4ly;metanetx.reaction/MNXR100158;sbo/SBO:0000176,Chondroitin sulfate degradation,,3.2.1.31,,0.0,nan,MNXR100158,nan,nan,nan,GLCAASE4ly,,SBO:0000176,3.2.1.31,HMR_7505
